128 50
mammal.n.01 0.0805087017863221 0.04944768707287848 -0.059446846075918755 -0.022625616219434336 -0.029408902128558775 0.02696272162090308 -0.09845149340169337 0.016954436274047125 0.11600595684900039 -0.09685987320095504 0.059462707298733576 -0.04669562101135788 -0.013536587422563348 0.006025383390782937 0.018695822764247493 -0.08216276873837486 -0.009506487258969904 0.0144924848746505 0.05706272366041379 0.029472661174100842 0.019745206400001512 0.007768523795995728 -0.0196974705963324 -0.0005332587263326677 0.002179787425828525 -0.029334511017904328 -0.027986640153585908 0.018611062695207008 -0.02653075354616271 -0.04117895688186243 -0.06701614907987938 0.08789685811899678 -0.11338722601090837 0.08780912850485166 0.02378210749433817 0.11429561306932373 -0.042219766015714734 0.018561077731936326 0.04683046669635044 -0.07042030737331732 -0.007942208709628688 -0.03427981173395126 -0.08223105357981256 -0.015432901021535227 0.097133702285589 -0.10187844055118492 -0.11299600341478659 -0.15852061192825376 -0.0027557790945162116 0.08834502994333458
placental.n.01 -0.020378224341888074 0.06389640023475054 -0.037692364812329036 0.005554601468978883 0.07200323950389373 0.03450381684530082 0.10245288428419652 0.04082100811091406 -0.09020420402779769 0.006807146832007711 0.004778562688720644 0.017182014747637055 0.02502210873545238 -0.05745277435707862 0.0717908041795054 0.03870321368580965 -0.027791457692221414 0.041940823267147424 -0.02728434642240138 -0.05562069961170521 -0.06065532249162624 0.0518494279639487 0.09529439006129382 0.165940318120143 -0.0034021275911633037 0.10627657934601276 0.03180697139527698 0.03976098779535665 0.13336735303040229 0.0752329190661823 0.03621974781098514 -0.04269318694927581 0.005833964148748805 -0.14590652447157093 0.0034538291341819453 0.02639910852547417 0.0889944139200097 0.03928138087517826 -0.032724446660429785 0.07579747456358232 -0.020705372571657714 0.01059857178387484 0.03580668126001651 0.013945635490743277 0.0075377347752327 -0.08147164813117543 0.08967587965705409 0.05066428855953616 -0.04897437991622703 0.01130358923978778
canine.n.02 -0.047919345588479545 0.1136658274788181 -0.03776919825062384 0.027339988010320282 0.0017618185870923511 -0.029215213467265726 0.056003213342012644 0.016894937218732215 -0.04477934676594417 0.04532937860953084 -0.012555172988119983 0.03133627562062589 0.015137293638335653 0.006004762723709167 0.07946584801057496 0.026970436765845283 -0.09337878267099911 0.04327098068373979 0.06798778401140378 -0.040872416694039446 0.007399833509650739 -0.06882437041343764 -0.03075580401058609 0.14585746386529988 0.03555817123551549 0.07965705644573386 0.050777660372504245 -0.04389403389054672 0.06341796531023855 0.05934568849800848 0.10742019031958994 -0.02693149684470228 -0.003359927049695871 -0.12138034365281206 0.05848132330891335 0.02498367436404376 0.08319378503638453 -0.051446586196898014 -0.025023214678011038 0.07597340551283156 0.02460427502434786 0.022166672564918923 0.06192043188168938 0.005595014482947664 -0.014549603015143714 0.03695058589421586 0.029699585940249098 0.239910415834604 -0.014842975511046895 -0.06604899827303268
kangaroo.n.01 0.12379175159229176 0.08150627384383262 0.025236853036552848 -0.05514126112417501 -0.12204407567742939 0.1836213030368168 -0.08213231239666234 0.07908242916438216 0.061770008486829495 -0.0565643035897104 0.12491470428325607 -0.05838770345162212 0.055584102016047784 0.10147017731044915 -0.07847729693166407 -0.2071783905014683 -0.005441110403528548 0.03605496085016801 0.18598450448675935 0.20426581872254004 0.06620065117574685 0.04912569588858119 0.10886157327020857 0.05372724241830125 -0.08265203213187686 0.016410733023772384 -0.16803308379817433 0.0004946368042233418 -0.0864397095470982 -0.13181621627032775 -0.031831745833835065 0.14889670073894243 -0.19746146119673288 0.06045986652268151 -0.10554785763683441 0.1533556158336519 0.020748328766202407 0.05435709700463919 0.19810599692281408 0.053356086871195266 0.02347037667375941 -0.07499937509719536 -0.08659728412476264 -0.06695528666372805 0.12203790643016263 -0.06963642186122397 -0.22288264956174647 -0.20823154496228427 0.003858552184411136 0.08400737656725231
metatherian.n.01 0.06829764942170441 0.04403524120032156 0.03254256880903117 -0.033227022255000654 -0.08317681281298257 0.1263100958082805 -0.039759568709646635 0.052642884534089385 0.017812463187080636 -0.017466538315812078 0.07572791982131004 -0.029114371173203955 0.045366866183573856 0.07257055738732324 -0.06394611311073684 -0.13349244706054034 0.002178995652486591 0.02245565777065344 0.12339157121085745 0.14073290784936643 0.04269371007894616 0.031407856002345934 0.08473799755448969 0.03762832275480083 -0.057315066604484946 0.015428853590361063 -0.11555596259572284 -0.0019581425221865028 -0.05837105220083097 -0.08849873009784648 -0.005970780222540252 0.08847677594363935 -0.1195307758210088 0.02329582294936809 -0.07999523869604364 0.08532570794996085 0.021656442901792042 0.03165327690626789 0.1312494054444777 0.05516610003058408 0.02147424626887151 -0.045564225722675995 -0.041844773458620345 -0.04605557960587915 0.061206182457237565 -0.023069359803571884 -0.13504677519267713 -0.11000586568194538 0.005032727807333635 0.037263373250895286
horse.n.01 -0.10528730994784662 -0.08999306464628866 0.044965329440668854 -0.04427292653428068 -0.008894502951787649 -0.004997200633794071 -0.011372858485580761 -0.08609536858790999 -0.027614887894510314 0.055964041932054204 -0.03865704345492151 -0.037818930919095654 -0.0026636909857793273 0.04555558345234081 -0.025922550763291738 -0.010844142862565553 0.07149077620400013 -0.020440212596927524 -0.09930974646345575 0.05353262483039978 0.04024018489820844 0.08811003970313475 -0.21732227995241557 0.01592817171348972 0.02822599101897917 -0.04052775883126723 0.0640769913132497 0.12133484980266673 0.016757279121772887 -0.007049313139636118 -0.010443487807819505 -0.017021756583059117 0.09204437654909813 0.059020025548529385 -0.0741103576709041 -0.06328322783022085 -0.10258208195783523 -0.042684124858307394 -0.1108220343403711 -0.16985519640109098 -0.02193942891443195 -0.02192369804464251 -0.1128301648531655 -0.12897069871834935 -0.06222318459533168 0.024897392672488115 -0.009528281414231668 0.013941874327382907 0.046463444200006705 0.054431203361095686
even-toed_ungulate.n.01 0.00910830009221952 -0.09305351045719158 -0.054055682107556166 0.047690695133462094 0.09977639074306051 -0.080796926504856 -0.13833538934185113 -0.13420449794162248 -0.011975268878882889 0.04067753743580069 -0.12929106664340995 0.08767068270155877 0.004900097894689747 0.002055497345743159 -0.03461109514194532 0.042609085996780635 0.046891897605672465 -0.11182102166499794 -0.003758353212075734 -0.043065465859561565 0.1187723935967966 0.00971416192242218 0.05301013863725018 -0.11440170895525853 0.00022629218704274057 -0.002494868539132158 0.12025586892069083 0.004632844591236596 -0.05411149214404098 -0.06320837744508478 0.0059258937955089476 0.10247674995625078 0.08862876614143594 0.11723638478493095 0.010735836438285804 0.034614352227265305 0.07532143551865589 -0.03634376393716821 0.12133539643112841 -0.030929600355616874 -0.010983041780619304 0.05909503585975079 -0.049855361392952505 -0.05477659965892662 -0.07026930230924802 0.03193719513470944 0.08372144940702517 0.0372127578658436 -0.08101399202986193 -0.03846075491455315
broodmare.n.01 -0.1309553454835293 -0.11061715869015361 0.05650370425522135 -0.055436452193953226 -0.011274028093163668 -0.00745155285712859 -0.011083226018632271 -0.10609340311621009 -0.03522287627327245 0.06979492633488088 -0.04490113401800539 -0.04727426587397785 -0.0041894669152499125 0.05765909758034601 -0.03177129058294851 -0.013413260310271648 0.08935113550595782 -0.024105654289864865 -0.12281912735981297 0.06629197172719205 0.05052348843775944 0.11090748835145046 -0.26872110444695674 0.02061242515679282 0.034506219214393334 -0.048697904901991156 0.08127173318418517 0.1506596253624596 0.01861907499867569 -0.008931211139091259 -0.014051642558735315 -0.02106333246650084 0.11558250037813628 0.0711497285375462 -0.09074658394284893 -0.07845983432746266 -0.12698659955891267 -0.05217422733416222 -0.13888753519503536 -0.21115767818963735 -0.02696147338828929 -0.02744778758666664 -0.1383312041969983 -0.15864013553809436 -0.0770269757145878 0.029838902330216653 -0.014639404834895337 0.01768468751906788 0.058151837038737574 0.06733771233634638
spotted_skunk.n.01 -0.16533293098345464 0.03015453328563932 0.008540751127498724 -0.020841404567723675 0.099405299699692 0.023706580545789994 0.14235217469578823 -0.03770425394951277 0.04250848974811221 0.17620723452101758 -0.03043624125775185 0.0542527920314967 -0.06744594224399504 0.15223575325245703 -0.12406454697818846 -0.03665952349711279 -0.08403933449680967 -0.04015660675140074 0.02741126862397581 -0.022293853213793128 -0.0335137919337998 -0.09269455205782154 -0.034751320496057045 -0.14355463820972184 -0.059868403027134774 0.0941359605657665 -0.029236720560167805 0.044448650979576815 0.06309486301762396 -0.06656030317195882 0.03567542369456634 -0.08209173048447072 0.15499254586178635 -0.018830757256086926 0.09154607627887884 -0.05291974844736099 0.12866196590776668 -0.12755238663851784 -0.029567019882238726 0.07026434557503744 0.004441383135581945 -0.1092293702530075 -0.0927454433463901 0.15625235594888698 -0.09094835795574968 0.12456400855466296 0.12162620135299589 0.01802840034944717 -0.018356625719773326 -0.020307722959501093
hispid_pocket_mouse.n.01 0.07090510471813677 0.0401656482316794 -0.10062767954405928 -0.01075458326390371 0.15155484665657365 0.06437954210671552 -0.12240112529368746 -0.023510473765228378 -0.14843336926089234 -0.13993533890981466 0.15903432957735283 0.10310993972696371 -0.033193867165549874 0.0029942673562279305 0.009773855920028664 0.1274598112756445 -0.12946913649764416 -0.05430611191381788 -0.009924946473957308 -0.01752097440196488 0.1384841171753979 -0.035255804984007114 -0.019122310691273115 -0.05180648811301919 -0.08413380418372753 -0.02855890184875386 -0.1296851521385754 0.008717007058892001 0.16870878508185708 0.03787267862888013 0.09858027334709878 -0.03402713540562438 0.0007712656188843563 0.11360391463067251 0.05160900027300685 -0.09414713046514551 0.02904880994611057 0.07840195947975284 -0.09995283359607772 0.14347801894328957 0.045320906051473056 -0.0020873089423904044 0.004036745957271713 -0.018742400324900366 0.08993623324847118 -0.058724698725394084 0.19787844835828072 0.01882587487208231 -0.07513083669224752 0.042057673535422176
